Id,Name,2025-12-01 11:26:46,2025-12-02 11:03:51,2025-12-03 11:03:05,2025-12-04 11:04:24,2025-12-05 11:02:10,2025-12-06 10:58:14,2025-12-07 15:47:44
77788049,Seagate BarraCuda 7200/512M,"24TB, ST24000DM001_27원/1GB_656,100|20TB, ST20000DM001_28원/1GB_566,070|16TB, ST16000DM001_32원/1GB_516,470","24TB, ST24000DM001_27원/1GB_656,100|20TB, ST20000DM001_28원/1GB_566,060|16TB, ST16000DM001_30원/1GB_476,100","24TB, ST24000DM001_27원/1GB_656,100|20TB, ST20000DM001_28원/1GB_566,100|16TB, ST16000DM001_30원/1GB_476,100","24TB, ST24000DM001_29원/1GB_698,990|20TB, ST20000DM001_28원/1GB_566,090|16TB, ST16000DM001_31원/1GB_498,970","24TB, ST24000DM001_29원/1GB_698,990|20TB, ST20000DM001_30원/1GB_599,000|16TB, ST16000DM001_31원/1GB_498,900","24TB, ST24000DM001_29원/1GB_698,990|20TB, ST20000DM001_30원/1GB_601,470|16TB, ST16000DM001_32원/1GB_511,360","24TB, ST24000DM001_29원/1GB_698,980|20TB, ST20000DM001_30원/1GB_601,470|16TB, ST16000DM001_32원/1GB_511,360"
77788166,Seagate BarraCuda 7200/512M,"24TB, ST24000DM001_27원/1GB_656,100|20TB, ST20000DM001_28원/1GB_566,070|16TB, ST16000DM001_32원/1GB_516,470","24TB, ST24000DM001_27원/1GB_656,100|20TB, ST20000DM001_28원/1GB_566,060|16TB, ST16000DM001_30원/1GB_476,100","24TB, ST24000DM001_27원/1GB_656,100|20TB, ST20000DM001_28원/1GB_566,100|16TB, ST16000DM001_30원/1GB_476,100","24TB, ST24000DM001_29원/1GB_698,990|20TB, ST20000DM001_28원/1GB_566,090|16TB, ST16000DM001_31원/1GB_498,970","24TB, ST24000DM001_29원/1GB_698,990|20TB, ST20000DM001_30원/1GB_599,000|16TB, ST16000DM001_31원/1GB_498,900","24TB, ST24000DM001_29원/1GB_698,990|20TB, ST20000DM001_30원/1GB_601,470|16TB, ST16000DM001_32원/1GB_511,360","24TB, ST24000DM001_29원/1GB_698,980|20TB, ST20000DM001_30원/1GB_601,470|16TB, ST16000DM001_32원/1GB_511,360"
78999047,Seagate BarraCuda 7200/512M/해외구매,"24TB, ST24000DM001_23원/1GB_547,750|20TB, ST20000DM001_25원/1GB_497,730|16TB, ST16000DM001_25원/1GB_406,510","24TB, ST24000DM001_23원/1GB_553,740|20TB, ST20000DM001_25원/1GB_497,730|16TB, ST16000DM001_25원/1GB_406,430","24TB, ST24000DM001_23원/1GB_559,730|20TB, ST20000DM001_25원/1GB_497,730|16TB, ST16000DM001_26원/1GB_414,620","24TB, ST24000DM001_24원/1GB_565,720|20TB, ST20000DM001_25원/1GB_497,730|16TB, ST16000DM001_26원/1GB_414,620","24TB, ST24000DM001_21원/1GB_496,090|20TB, ST20000DM001_25원/1GB_497,730|16TB, ST16000DM001_26원/1GB_414,620","24TB, ST24000DM001_21원/1GB_496,150|20TB, ST20000DM001_25원/1GB_497,740|16TB, ST16000DM001_23원/1GB_372,950","24TB, ST24000DM001_23원/1GB_563,140|20TB, ST20000DM001_25원/1GB_497,740|16TB, ST16000DM001_26원/1GB_422,290"
78999002,Seagate BarraCuda 7200/512M/해외구매,"24TB, ST24000DM001_23원/1GB_547,750|20TB, ST20000DM001_25원/1GB_497,730|16TB, ST16000DM001_25원/1GB_406,510","24TB, ST24000DM001_23원/1GB_553,740|20TB, ST20000DM001_25원/1GB_497,730|16TB, ST16000DM001_25원/1GB_406,430","24TB, ST24000DM001_23원/1GB_559,730|20TB, ST20000DM001_25원/1GB_497,730|16TB, ST16000DM001_26원/1GB_414,620","24TB, ST24000DM001_24원/1GB_565,720|20TB, ST20000DM001_25원/1GB_497,730|16TB, ST16000DM001_26원/1GB_414,620","24TB, ST24000DM001_21원/1GB_496,090|20TB, ST20000DM001_25원/1GB_497,730|16TB, ST16000DM001_26원/1GB_414,620","24TB, ST24000DM001_21원/1GB_496,150|20TB, ST20000DM001_25원/1GB_497,740|16TB, ST16000DM001_23원/1GB_372,950","24TB, ST24000DM001_23원/1GB_563,140|20TB, ST20000DM001_25원/1GB_497,740|16TB, ST16000DM001_26원/1GB_422,290"
4490034,Seagate BarraCuda 7200/64M,"1TB, ST1000DM010_105원/1GB_105,000","1TB, ST1000DM010_105원/1GB_105,000","1TB, ST1000DM010_115원/1GB_115,000","1TB, ST1000DM010_115원/1GB_115,000","1TB, ST1000DM010_115원/1GB_115,000","1TB, ST1000DM010_115원/1GB_115,000","1TB, ST1000DM010_115원/1GB_115,000"
2935970,Seagate BarraCuda 7200/64M/리퍼비시,"1TB, ST1000DM003_28,000|3TB, ST3000DM001_38원/1GB_113,050","1TB, ST1000DM003_28,000|3TB, ST3000DM001_38원/1GB_113,050","1TB, ST1000DM003_28,000|3TB, ST3000DM001_38원/1GB_113,050","1TB, ST1000DM003_28,000|3TB, ST3000DM001_38원/1GB_113,050","1TB, ST1000DM003_28,000|3TB, ST3000DM001_38원/1GB_113,050","1TB, ST1000DM003_28,000|3TB, ST3000DM001_38원/1GB_113,050","1TB, ST1000DM003_28,000|3TB, ST3000DM001_38원/1GB_113,050"
5537055,Seagate BarraCuda 7200/64M/해외구매,"2TB, ST2000DM006_45원/1GB_90,070|3TB, ST3000DM008_31원/1GB_93,860|2TB, ST32000641AS_43원/1GB_86,000|1TB, ST1000DM010_97원/1GB_97,480|1TB, ST1000DM003_70원/1GB_70,110","2TB, ST2000DM006_45원/1GB_90,070|3TB, ST3000DM008_31원/1GB_93,860|2TB, ST32000641AS_43원/1GB_86,000|1TB, ST1000DM010_97원/1GB_97,480|1TB, ST1000DM003_70원/1GB_70,110","2TB, ST2000DM006_45원/1GB_90,070|3TB, ST3000DM008_31원/1GB_93,860|2TB, ST32000641AS_43원/1GB_86,000|1TB, ST1000DM010_96원/1GB_96,080|1TB, ST1000DM003_70원/1GB_70,110","2TB, ST2000DM006_45원/1GB_90,070|3TB, ST3000DM008_31원/1GB_93,860|2TB, ST32000641AS_43원/1GB_86,000|1TB, ST1000DM010_96원/1GB_95,560|1TB, ST1000DM003_70원/1GB_70,110","2TB, ST2000DM006_45원/1GB_90,070|3TB, ST3000DM008_31원/1GB_93,860|2TB, ST32000641AS_43원/1GB_86,000|1TB, ST1000DM010_98원/1GB_97,910|1TB, ST1000DM003_70원/1GB_70,110","2TB, ST2000DM006_45원/1GB_90,070|3TB, ST3000DM008_31원/1GB_93,860|2TB, ST32000641AS_43원/1GB_86,000|1TB, ST1000DM010_99원/1GB_98,680|1TB, ST1000DM003_70원/1GB_70,110","2TB, ST2000DM006_45원/1GB_90,070|3TB, ST3000DM008_31원/1GB_93,860|2TB, ST32000641AS_43원/1GB_86,000|1TB, ST1000DM010_98원/1GB_98,360|1TB, ST1000DM003_70원/1GB_70,110"
3320146,Seagate BarraCuda EIDE/7200/2M/해외구매,0,0,0,0,"ST320011A, 20GB_2,050원/1GB_41,000",0,0
6108325,Seagate BarraCuda Pro 7200/128M/노트북용,"1TB, ST1000LM049_113원/1GB_113,000|500GB, ST500LM034_180원/1GB_89,990","1TB, ST1000LM049_113원/1GB_113,000|500GB, ST500LM034_180원/1GB_89,990","1TB, ST1000LM049_118원/1GB_118,000|500GB, ST500LM034_180원/1GB_89,990","1TB, ST1000LM049_119원/1GB_119,000|500GB, ST500LM034_180원/1GB_89,990","1TB, ST1000LM049_119원/1GB_119,000|500GB, ST500LM034_180원/1GB_89,990","1TB, ST1000LM049_119원/1GB_119,000|500GB, ST500LM034_180원/1GB_89,990","1TB, ST1000LM049_119원/1GB_119,000|500GB, ST500LM034_180원/1GB_89,990"
67371260,Seagate BarraCuda Pro 7200/256M/해외구매,"14TB, ST14000DM001_26원/1GB_369,990|10TB, ST10000DM0004_36원/1GB_356,990|8TB, ST8000DM0004_56원/1GB_448,590|6TB, ST6000DM004_45원/1GB_267,800","14TB, ST14000DM001_26원/1GB_369,990|10TB, ST10000DM0004_36원/1GB_356,990|8TB, ST8000DM0004_56원/1GB_448,590|6TB, ST6000DM004_45원/1GB_267,800","14TB, ST14000DM001_26원/1GB_369,990|10TB, ST10000DM0004_36원/1GB_356,990|8TB, ST8000DM0004_56원/1GB_448,590|6TB, ST6000DM004_45원/1GB_267,800","14TB, ST14000DM001_26원/1GB_369,990|10TB, ST10000DM0004_36원/1GB_356,990|8TB, ST8000DM0004_56원/1GB_448,590|6TB, ST6000DM004_45원/1GB_267,800","14TB, ST14000DM001_26원/1GB_369,990|10TB, ST10000DM0004_36원/1GB_356,990|8TB, ST8000DM0004_56원/1GB_448,590|6TB, ST6000DM004_45원/1GB_267,800","14TB, ST14000DM001_26원/1GB_369,990|10TB, ST10000DM0004_36원/1GB_356,990|8TB, ST8000DM0004_56원/1GB_448,590|6TB, ST6000DM004_77원/1GB_461,600","14TB, ST14000DM001_26원/1GB_369,990|10TB, ST10000DM0004_36원/1GB_356,990|8TB, ST8000DM0004_56원/1GB_448,590|6TB, ST6000DM004_76원/1GB_457,400"
97124273,Seagate Exos 10E2400 SAS/10K/128M/해외구매,"1.2TB, ST1200MM0009_215원/1GB_258,590|600GB, ST600MM0009_442원/1GB_265,460","1.2TB, ST1200MM0009_215원/1GB_258,590|600GB, ST600MM0009_442원/1GB_265,470","1.2TB, ST1200MM0009_215원/1GB_258,590|600GB, ST600MM0009_442원/1GB_265,470","1.2TB, ST1200MM0009_215원/1GB_258,590|600GB, ST600MM0009_442원/1GB_265,470","1.2TB, ST1200MM0009_215원/1GB_258,590|600GB, ST600MM0009_442원/1GB_265,470","1.2TB, ST1200MM0009_215원/1GB_258,590|600GB, ST600MM0009_442원/1GB_265,470","1.2TB, ST1200MM0009_215원/1GB_258,590|600GB, ST600MM0009_442원/1GB_265,470"
6526384,Seagate Exos 10E2400 SAS/10K/256M,"2.4TB, ST2400MM0129_309원/1GB_741,240|1.8TB, ST1800MM0129_215원/1GB_387,000|1.2TB, ST1200MM0129_396원/1GB_474,820|600GB, ST600MM0099_498원/1GB_299,000","2.4TB, ST2400MM0129_309원/1GB_741,240|1.8TB, ST1800MM0129_215원/1GB_387,000|1.2TB, ST1200MM0129_396원/1GB_474,810|600GB, ST600MM0099_498원/1GB_299,000","2.4TB, ST2400MM0129_309원/1GB_741,240|1.8TB, ST1800MM0129_215원/1GB_387,000|1.2TB, ST1200MM0129_396원/1GB_474,800|600GB, ST600MM0099_498원/1GB_299,000","2.4TB, ST2400MM0129_309원/1GB_741,240|1.8TB, ST1800MM0129_215원/1GB_387,000|1.2TB, ST1200MM0129_396원/1GB_474,790|600GB, ST600MM0099_498원/1GB_299,000","2.4TB, ST2400MM0129_309원/1GB_741,240|1.8TB, ST1800MM0129_215원/1GB_387,000|1.2TB, ST1200MM0129_396원/1GB_474,790|600GB, ST600MM0099_498원/1GB_299,000","2.4TB, ST2400MM0129_309원/1GB_741,240|1.8TB, ST1800MM0129_215원/1GB_387,000|1.2TB, ST1200MM0129_396원/1GB_474,780|600GB, ST600MM0099_498원/1GB_299,000","2.4TB, ST2400MM0129_309원/1GB_741,240|1.8TB, ST1800MM0129_358원/1GB_644,990|1.2TB, ST1200MM0129_396원/1GB_474,770|600GB, ST600MM0099_498원/1GB_299,000"
6655927,Seagate Exos 15E900 SAS/15K/256M,"900GB, ST900MP0146_654원/1GB_589,000|600GB, ST600MP0136_765원/1GB_459,000|300GB, ST300MP0106_1,197원/1GB_359,000","900GB, ST900MP0146_654원/1GB_589,000|600GB, ST600MP0136_765원/1GB_459,000|300GB, ST300MP0106_1,197원/1GB_359,000","900GB, ST900MP0146_654원/1GB_589,000|600GB, ST600MP0136_765원/1GB_459,000|300GB, ST300MP0106_1,197원/1GB_359,000","900GB, ST900MP0146_654원/1GB_589,000|600GB, ST600MP0136_765원/1GB_459,000|300GB, ST300MP0106_1,197원/1GB_359,000","900GB, ST900MP0146_654원/1GB_589,000|600GB, ST600MP0136_765원/1GB_459,000|300GB, ST300MP0106_1,197원/1GB_359,000","900GB, ST900MP0146_654원/1GB_589,000|600GB, ST600MP0136_765원/1GB_459,000|300GB, ST300MP0106_1,197원/1GB_359,000","900GB, ST900MP0146_654원/1GB_589,000|600GB, ST600MP0136_765원/1GB_459,000|300GB, ST300MP0106_1,197원/1GB_359,000"
17494373,Seagate Exos 7E10 7200/256M,"10TB, ST10000NM017B_48원/1GB_478,940|8TB, ST8000NM017B_49원/1GB_389,000|6TB, ST6000NM019B_55원/1GB_328,990|4TB, ST4000NM024B_63원/1GB_251,900|2TB, ST2000NM000B_115원/1GB_229,000|||||||","10TB, ST10000NM017B_48원/1GB_478,930|8TB, ST8000NM017B_49원/1GB_389,000|6TB, ST6000NM019B_55원/1GB_328,990|4TB, ST4000NM024B_63원/1GB_251,900|2TB, ST2000NM000B_115원/1GB_229,000|||||||","10TB, ST10000NM017B_50원/1GB_499,820|8TB, ST8000NM017B_49원/1GB_389,000|6TB, ST6000NM019B_55원/1GB_329,000|4TB, ST4000NM024B_63원/1GB_251,900|2TB, ST2000NM000B_115원/1GB_229,000|||||||","10TB, ST10000NM017B_50원/1GB_497,330|8TB, ST8000NM017B_49원/1GB_389,000|6TB, ST6000NM019B_55원/1GB_329,000|4TB, ST4000NM024B_63원/1GB_251,900|2TB, ST2000NM000B_115원/1GB_229,000|||||||","10TB, ST10000NM017B_50원/1GB_497,340|8TB, ST8000NM017B_49원/1GB_389,000|6TB, ST6000NM019B_55원/1GB_329,000|4TB, ST4000NM024B_63원/1GB_251,900|2TB, ST2000NM000B_115원/1GB_229,000|||||||","10TB, ST10000NM017B_53원/1GB_528,990|8TB, ST8000NM017B_49원/1GB_389,000|6TB, ST6000NM019B_55원/1GB_329,000|4TB, ST4000NM024B_65원/1GB_259,000|2TB, ST2000NM000B_115원/1GB_229,000|||||||","10TB, ST10000NM017B_53원/1GB_528,990|8TB, ST8000NM017B_49원/1GB_389,000|6TB, ST6000NM019B_55원/1GB_329,000|4TB, ST4000NM024B_65원/1GB_259,000|2TB, ST2000NM000B_115원/1GB_229,000|||||||"
68536319,Seagate Exos 7E10 7200/256M/해외구매,"4TB, ST4000NM024B_121원/1GB_485,900|8TB, ST8000NM017B_52원/1GB_416,670","4TB, ST4000NM024B_121원/1GB_485,900|8TB, ST8000NM017B_52원/1GB_416,670","4TB, ST4000NM024B_121원/1GB_485,900|8TB, ST8000NM017B_52원/1GB_416,670","4TB, ST4000NM024B_121원/1GB_485,900|8TB, ST8000NM017B_52원/1GB_416,670","4TB, ST4000NM024B_121원/1GB_485,900|8TB, ST8000NM017B_52원/1GB_416,670","4TB, ST4000NM024B_121원/1GB_485,900|8TB, ST8000NM017B_52원/1GB_416,670","4TB, ST4000NM024B_121원/1GB_485,900|8TB, ST8000NM017B_52원/1GB_416,670"
17494853,Seagate Exos 7E10 SAS/7200/256M,"10TB, ST10000NM018B_50원/1GB_498,990|8TB, ST8000NM018B_49원/1GB_389,000|6TB, ST6000NM020B_58원/1GB_348,940|4TB, ST4000NM025B_65원/1GB_259,000|2TB, ST2000NM018B_105원/1GB_209,000|||","10TB, ST10000NM018B_50원/1GB_498,990|8TB, ST8000NM018B_49원/1GB_389,000|6TB, ST6000NM020B_58원/1GB_348,930|4TB, ST4000NM025B_65원/1GB_259,000|2TB, ST2000NM018B_105원/1GB_209,000|||","10TB, ST10000NM018B_50원/1GB_499,000|8TB, ST8000NM018B_49원/1GB_389,000|6TB, ST6000NM020B_58원/1GB_349,000|4TB, ST4000NM025B_65원/1GB_259,000|2TB, ST2000NM018B_105원/1GB_209,000|||","10TB, ST10000NM018B_50원/1GB_499,000|8TB, ST8000NM018B_49원/1GB_389,000|6TB, ST6000NM020B_58원/1GB_349,000|4TB, ST4000NM025B_65원/1GB_259,000|2TB, ST2000NM018B_105원/1GB_209,000|||","10TB, ST10000NM018B_50원/1GB_499,000|8TB, ST8000NM018B_49원/1GB_389,000|6TB, ST6000NM020B_58원/1GB_349,000|4TB, ST4000NM025B_65원/1GB_259,000|2TB, ST2000NM018B_105원/1GB_209,000|||","10TB, ST10000NM018B_50원/1GB_499,000|8TB, ST8000NM018B_49원/1GB_389,000|6TB, ST6000NM020B_58원/1GB_349,000|4TB, ST4000NM025B_65원/1GB_259,000|2TB, ST2000NM018B_105원/1GB_209,000|||","10TB, ST10000NM018B_50원/1GB_499,000|8TB, ST8000NM018B_49원/1GB_389,000|6TB, ST6000NM020B_58원/1GB_349,000|4TB, ST4000NM025B_65원/1GB_259,000|2TB, ST2000NM018B_105원/1GB_209,000|||"
78385517,Seagate Exos 7E10 SAS/7200/256M/해외구매,0,0,0,0,"8TB, ST8000NM018B_33원/1GB_266,280|6TB, ST6000NM020B_71원/1GB_423,150|4TB, ST4000NM025B_112원/1GB_447,930",0,0
9809001,Seagate Exos 7E2 7200/128M/해외구매,"2TB, ST2000NM0008_48원/1GB_96,120","2TB, ST2000NM0008_48원/1GB_96,120",0,"2TB, ST2000NM0008_42원/1GB_83,220","2TB, ST2000NM0008_48원/1GB_96,140","2TB, ST2000NM0008_48원/1GB_96,110","2TB, ST2000NM0008_48원/1GB_96,020"
12700472,Seagate Exos 7E2000 7200/128M,"2TB, ST2000NX0253_300원/1GB_599,000|1TB, ST1000NX0313_326원/1GB_326,250","2TB, ST2000NX0253_300원/1GB_599,000|1TB, ST1000NX0313_326원/1GB_326,250","2TB, ST2000NX0253_300원/1GB_599,000|1TB, ST1000NX0313_326원/1GB_326,250","2TB, ST2000NX0253_300원/1GB_599,000|1TB, ST1000NX0313_326원/1GB_326,250","2TB, ST2000NX0253_300원/1GB_599,000|1TB, ST1000NX0313_326원/1GB_326,250","2TB, ST2000NX0253_300원/1GB_599,000|1TB, ST1000NX0313_326원/1GB_326,250","2TB, ST2000NX0253_300원/1GB_599,000|1TB, ST1000NX0313_375원/1GB_375,000"
12700412,Seagate Exos 7E2000 SAS/7200/128M,"2TB, ST2000NX0273_210원/1GB_420,920|1TB, ST1000NX0333_225원/1GB_225,150","2TB, ST2000NX0273_210원/1GB_420,920|1TB, ST1000NX0333_225원/1GB_225,150","2TB, ST2000NX0273_210원/1GB_420,920|1TB, ST1000NX0333_225원/1GB_225,150","2TB, ST2000NX0273_210원/1GB_420,920|1TB, ST1000NX0333_225원/1GB_225,150","2TB, ST2000NX0273_210원/1GB_420,920|1TB, ST1000NX0333_225원/1GB_225,150","2TB, ST2000NX0273_210원/1GB_420,920|1TB, ST1000NX0333_225원/1GB_225,150","2TB, ST2000NX0273_210원/1GB_420,920|1TB, ST1000NX0333_225원/1GB_225,150"
