Id,Name,2024-06-01 10:26:46,2024-06-02 10:26:55,2024-06-03 10:23:48,2024-06-04 10:23:42,2024-06-05 10:22:33,2024-06-06 10:22:23,2024-06-07 10:25:01,2024-06-09 10:29:48,2024-06-10 10:25:31,2024-06-11 10:24:36,2024-06-12 10:24:16,2024-06-13 10:23:24,2024-06-14 10:23:53,2024-06-15 10:23:37,2024-06-16 10:29:41,2024-06-17 10:26:44,2024-06-18 10:25:12,2024-06-19 10:24:49,2024-06-20 10:23:10,2024-06-21 10:23:42,2024-06-22 10:22:52,2024-06-23 10:28:36,2024-06-24 10:25:04,2024-06-25 10:24:32,2024-06-26 10:24:04,2024-06-27 10:24:14,2024-06-28 10:24:18,2024-06-29 10:22:54,2024-06-30 10:30:21
4854615,HGST Deskstar NAS 패키지 7200/128M HDN726040ALE614,"2x4TB_65원/1GB_520,000|4TB_65원/1GB_260,000","2x4TB_65원/1GB_520,000|4TB_65원/1GB_260,000","2x4TB_65원/1GB_520,000|4TB_65원/1GB_260,000","2x4TB_65원/1GB_520,000|4TB_65원/1GB_260,000","2x4TB_65원/1GB_520,000|4TB_65원/1GB_260,000","2x4TB_65원/1GB_520,000|4TB_65원/1GB_260,000","2x4TB_65원/1GB_520,000|4TB_65원/1GB_260,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2x4TB_65원/1GB_520,000|4TB_65원/1GB_260,000","2x4TB_65원/1GB_520,000|4TB_65원/1GB_260,000",0,0,0,0
4897585,HGST Deskstar NAS 패키지 7200/128M HDN726060ALE614,"42원/1GB_6TB_249,000","42원/1GB_6TB_249,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"42원/1GB_6TB_249,000",0,0,0,0,0,0,0,"6TB_42원/1GB_249,000","6TB_42원/1GB_249,000","6TB_42원/1GB_249,000","6TB_42원/1GB_249,000","6TB_42원/1GB_249,000","6TB_42원/1GB_249,000"
1943072,HGST Travelstar 7K1000 7200/32M/노트북용,"98원/1GB_HTS721010A9E630, 1TB_97,650","98원/1GB_HTS721010A9E630, 1TB_97,650","98원/1GB_HTS721010A9E630, 1TB_97,650","98원/1GB_HTS721010A9E630, 1TB_97,650","98원/1GB_HTS721010A9E630, 1TB_97,650","98원/1GB_HTS721010A9E630, 1TB_97,650","98원/1GB_HTS721010A9E630, 1TB_97,650","98원/1GB_HTS721010A9E630, 1TB_97,650","98원/1GB_HTS721010A9E630, 1TB_97,650","98원/1GB_HTS721010A9E630, 1TB_97,650","97원/1GB_HTS721010A9E630, 1TB_96,570",0,"97원/1GB_HTS721010A9E630, 1TB_96,570","97원/1GB_HTS721010A9E630, 1TB_96,570","97원/1GB_HTS721010A9E630, 1TB_96,570","97원/1GB_HTS721010A9E630, 1TB_96,570","HTS721010A9E630, 1TB_97원/1GB_96,570","HTS721010A9E630, 1TB_97원/1GB_96,570","HTS721010A9E630, 1TB_99원/1GB_98,740","HTS721010A9E630, 1TB_99원/1GB_98,740","HTS721010A9E630, 1TB_99원/1GB_98,740","HTS721010A9E630, 1TB_99원/1GB_98,740","HTS721010A9E630, 1TB_99원/1GB_98,740","HTS721010A9E630, 1TB_99원/1GB_98,740","HTS721010A9E630, 1TB_99원/1GB_98,740","HTS721010A9E630, 1TB_99원/1GB_98,740","HTS721010A9E630, 1TB_99원/1GB_98,740","HTS721010A9E630, 1TB_99원/1GB_98,740","HTS721010A9E630, 1TB_99원/1GB_98,740"
2498167,HGST Travelstar Z5K500 5400/8M/노트북용,0,0,0,0,0,0,0,0,0,0,0,0,"94원/1GB_HTS545050A7E680, 500GB_47,000","94원/1GB_HTS545050A7E680, 500GB_47,000",0,0,0,0,0,0,0,0,"HTS545050A7E680, 500GB_94원/1GB_47,000","HTS545050A7E680, 500GB_94원/1GB_47,000","HTS545050A7E680, 500GB_94원/1GB_47,000","HTS545050A7E680, 500GB_94원/1GB_47,000","HTS545050A7E680, 500GB_94원/1GB_47,000","HTS545050A7E680, 500GB_94원/1GB_47,000","HTS545050A7E680, 500GB_94원/1GB_47,000"
4367853,HGST Travelstar Z5K500.B 5400/16M/노트북용,"78원/1GB_HTS545050B7E660, 500GB_39,150","78원/1GB_HTS545050B7E660, 500GB_39,150","78원/1GB_HTS545050B7E660, 500GB_39,150","78원/1GB_HTS545050B7E660, 500GB_39,150","78원/1GB_HTS545050B7E660, 500GB_39,150",0,"78원/1GB_HTS545050B7E660, 500GB_39,150","78원/1GB_HTS545050B7E660, 500GB_39,150","78원/1GB_HTS545050B7E660, 500GB_39,150","78원/1GB_HTS545050B7E660, 500GB_39,150","77원/1GB_HTS545050B7E660, 500GB_38,720",0,"77원/1GB_HTS545050B7E660, 500GB_38,720","77원/1GB_HTS545050B7E660, 500GB_38,720","77원/1GB_HTS545050B7E660, 500GB_38,720","77원/1GB_HTS545050B7E660, 500GB_38,720","HTS545050B7E660, 500GB_77원/1GB_38,720","HTS545050B7E660, 500GB_77원/1GB_38,720","HTS545050B7E660, 500GB_79원/1GB_39,590","HTS545050B7E660, 500GB_79원/1GB_39,590","HTS545050B7E660, 500GB_79원/1GB_39,590","HTS545050B7E660, 500GB_79원/1GB_39,590","HTS545050B7E660, 500GB_79원/1GB_39,590","HTS545050B7E660, 500GB_79원/1GB_39,590",0,"HTS545050B7E660, 500GB_79원/1GB_39,590","HTS545050B7E660, 500GB_79원/1GB_39,590","HTS545050B7E660, 500GB_79원/1GB_39,590",0
1943077,HGST Travelstar Z7K500 7200/32M/노트북용,"102원/1GB_HTS725050A7E630, 500GB_51,120","102원/1GB_HTS725050A7E630, 500GB_51,120","102원/1GB_HTS725050A7E630, 500GB_51,120","102원/1GB_HTS725050A7E630, 500GB_51,120","102원/1GB_HTS725050A7E630, 500GB_51,120","102원/1GB_HTS725050A7E630, 500GB_51,120","102원/1GB_HTS725050A7E630, 500GB_51,120","102원/1GB_HTS725050A7E630, 500GB_51,120","102원/1GB_HTS725050A7E630, 500GB_51,120","102원/1GB_HTS725050A7E630, 500GB_51,120","101원/1GB_HTS725050A7E630, 500GB_50,560",0,0,0,0,0,"HTS725050A7E630, 500GB_101원/1GB_50,560","HTS725050A7E630, 500GB_101원/1GB_50,560","HTS725050A7E630, 500GB_103원/1GB_51,690","HTS725050A7E630, 500GB_103원/1GB_51,690","HTS725050A7E630, 500GB_103원/1GB_51,690","HTS725050A7E630, 500GB_103원/1GB_51,690","HTS725050A7E630, 500GB_103원/1GB_51,690","HTS725050A7E630, 500GB_103원/1GB_51,690","HTS725050A7E630, 500GB_103원/1GB_51,690","HTS725050A7E630, 500GB_103원/1GB_51,690","HTS725050A7E630, 500GB_103원/1GB_51,690",0,0
4449808,HGST Ultrastar 7K2 7200/128M,0,0,0,0,0,0,0,0,0,0,0,0,0,"HUS722T2TALA604, 2TB_95원/1GB_189,000|HUS722T1TALA604, 1TB_149원/1GB_149,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3106788,HGST Ultrastar 7K4000 7200/64M/해외구매,"27원/1GB_HUS724020ALA640, 2TB_54,540","27원/1GB_HUS724020ALA640, 2TB_54,540","27원/1GB_HUS724020ALA640, 2TB_54,540","27원/1GB_HUS724020ALA640, 2TB_54,540","27원/1GB_HUS724020ALA640, 2TB_54,540","27원/1GB_HUS724020ALA640, 2TB_54,540","27원/1GB_HUS724020ALA640, 2TB_54,540","27원/1GB_HUS724020ALA640, 2TB_54,540","27원/1GB_HUS724020ALA640, 2TB_54,540","27원/1GB_HUS724020ALA640, 2TB_54,540","27원/1GB_HUS724020ALA640, 2TB_54,540",0,"27원/1GB_HUS724020ALA640, 2TB_54,540","27원/1GB_HUS724020ALA640, 2TB_54,540","27원/1GB_HUS724020ALA640, 2TB_54,540","27원/1GB_HUS724020ALA640, 2TB_54,540","HUS724020ALA640, 2TB_27원/1GB_54,540","HUS724020ALA640, 2TB_27원/1GB_54,540","HUS724020ALA640, 2TB_27원/1GB_54,540","HUS724020ALA640, 2TB_27원/1GB_54,540","HUS724020ALA640, 2TB_32원/1GB_64,890","HUS724020ALA640, 2TB_32원/1GB_64,890","HUS724020ALA640, 2TB_33원/1GB_65,190","HUS724020ALA640, 2TB_33원/1GB_65,190","HUS724020ALA640, 2TB_33원/1GB_65,190","HUS724020ALA640, 2TB_33원/1GB_65,190","HUS724020ALA640, 2TB_33원/1GB_65,190","HUS724020ALA640, 2TB_33원/1GB_65,190","HUS724020ALA640, 2TB_33원/1GB_65,190"
6527903,HGST Ultrastar 7K6 SAS/7200/256M,0,0,0,"62원/1GB_HUS726T4TAL5204, 4TB_249,000","62원/1GB_HUS726T4TAL5204, 4TB_249,000","62원/1GB_HUS726T4TAL5204, 4TB_249,000","62원/1GB_HUS726T4TAL5204, 4TB_249,000","62원/1GB_HUS726T4TAL5204, 4TB_249,000","62원/1GB_HUS726T4TAL5204, 4TB_249,000","62원/1GB_HUS726T4TAL5204, 4TB_249,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HUS726T4TAL5204, 4TB_62원/1GB_249,000","HUS726T4TAL5204, 4TB_62원/1GB_249,000","HUS726T4TAL5204, 4TB_62원/1GB_249,000","HUS726T4TAL5204, 4TB_62원/1GB_249,000"
27638195,HGST Ultrastar 7K6000 7200/128M/리퍼비시,"25원/1GB_HUS726040ALE610, 4TB_99,000","25원/1GB_HUS726040ALE610, 4TB_99,000","25원/1GB_HUS726040ALE610, 4TB_99,000","25원/1GB_HUS726040ALE610, 4TB_99,000","25원/1GB_HUS726040ALE610, 4TB_99,000","25원/1GB_HUS726040ALE610, 4TB_99,000","25원/1GB_HUS726040ALE610, 4TB_99,000","25원/1GB_HUS726040ALE610, 4TB_99,000","25원/1GB_HUS726040ALE610, 4TB_99,000","25원/1GB_HUS726040ALE610, 4TB_99,000","25원/1GB_HUS726040ALE610, 4TB_99,000",0,"25원/1GB_HUS726040ALE610, 4TB_99,000","25원/1GB_HUS726040ALE610, 4TB_99,000","25원/1GB_HUS726040ALE610, 4TB_99,000","25원/1GB_HUS726040ALE610, 4TB_99,000","HUS726040ALE610, 4TB_25원/1GB_99,000","HUS726040ALE610, 4TB_25원/1GB_99,000","HUS726040ALE610, 4TB_25원/1GB_99,000","HUS726040ALE610, 4TB_25원/1GB_99,000","HUS726040ALE610, 4TB_25원/1GB_99,000","HUS726040ALE610, 4TB_25원/1GB_99,000","HUS726040ALE610, 4TB_25원/1GB_99,000","HUS726040ALE610, 4TB_25원/1GB_99,000","HUS726040ALE610, 4TB_25원/1GB_99,000","HUS726040ALE610, 4TB_25원/1GB_99,000","HUS726040ALE610, 4TB_25원/1GB_99,000","HUS726040ALE610, 4TB_25원/1GB_99,000","HUS726040ALE610, 4TB_25원/1GB_99,000"
7376608,HP 엔터프라이즈 SAS/10K/해외구매,0,0,0,0,0,0,0,0,0,0,0,0,"781518-B21, 1.2TB_333원/1GB_400,000|872477-B21, 600GB_373원/1GB_224,000|781516-B21, 600GB_533원/1GB_320,000|785067-B21, 300GB_750원/1GB_225,000","781518-B21, 1.2TB_333원/1GB_400,000|872477-B21, 600GB_373원/1GB_224,000|781516-B21, 600GB_533원/1GB_320,000|785067-B21, 300GB_750원/1GB_225,000","781518-B21, 1.2TB_333원/1GB_400,000|872477-B21, 600GB_373원/1GB_224,000|781516-B21, 600GB_533원/1GB_320,000|785067-B21, 300GB_750원/1GB_225,000","781518-B21, 1.2TB_333원/1GB_400,000|872477-B21, 600GB_373원/1GB_224,000|781516-B21, 600GB_533원/1GB_320,000|785067-B21, 300GB_750원/1GB_225,000","781518-B21, 1.2TB_333원/1GB_400,000|872477-B21, 600GB_373원/1GB_224,000|781516-B21, 600GB_533원/1GB_320,000|785067-B21, 300GB_750원/1GB_225,000","781518-B21, 1.2TB_333원/1GB_400,000|872477-B21, 600GB_373원/1GB_224,000|781516-B21, 600GB_533원/1GB_320,000|785067-B21, 300GB_750원/1GB_225,000",0,0,0,0,0,0,0,0,0,0,0
20704208,MARSHAL FFF 7200/256M/리퍼비시,"MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800","MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800","MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800","MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800","MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800","MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800","MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800","MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800","MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800","MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800","MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800",0,"MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800","MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800","MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800",0,0,0,0,0,0,0,0,0,0,0,0,0,0
20704214,MARSHAL FFF 7200/256M/리퍼비시,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800","MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800","MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800","MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800","MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800","MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800","MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800","MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800","MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800","MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800","MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800","MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800","MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800","MAL314000SA, 14TB_26원/1GB_366,080|MAL312000SA, 12TB_28원/1GB_332,800"
4097416,MARSHAL MAL21000SA-T54 SATA/5400/8M/노트북용/리퍼비시,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1TB_48원/1GB_48,000","1TB_48원/1GB_48,000","1TB_48원/1GB_48,000","1TB_48원/1GB_48,000"
3940951,MARSHAL MAL34000SA-T72 7200/64M/리퍼비시,0,0,0,0,0,0,0,0,0,0,0,0,0,"26원/1GB_4TB_103,990","26원/1GB_4TB_103,990",0,0,0,0,0,0,0,0,0,0,0,0,0,0
940397,Seagate 40GB Momentus 5400.3 ST940815A (EIDE/5400/8M/노트북용),0,0,0,0,0,0,0,0,0,0,0,0,"1,653원/1GB_66,130","1,653원/1GB_66,130","1,653원/1GB_66,130","1,653원/1GB_66,130","1,653원/1GB_66,130","1,653원/1GB_66,130","1,691원/1GB_67,620",0,0,0,0,0,0,0,0,0,0
