Id,Name,2026-08-01 12:27:14,2026-08-02 12:26:50,2026-08-03 12:28:51,2026-08-04 11:57:18,2026-08-05 11:53:29,2026-08-06 11:57:22,2026-08-07 11:54:36,2026-08-08 10:58:48,2026-08-09 11:05:16,2026-08-10 11:09:49,2026-08-11 11:05:15,2026-08-12 11:21:46,2026-08-13 11:23:49,2026-08-14 11:22:01,2026-08-15 10:29:29,2026-08-16 10:41:32,2026-08-17 10:39:28,2026-08-18 10:28:48,2026-08-19 10:36:38,2026-08-20 10:29:42,2026-08-21 10:40:45,2026-08-22 10:28:46,2026-08-23 10:43:18,2026-08-24 10:41:28,2026-08-25 10:36:39,2026-08-26 10:41:22,2026-08-27 17:32:40,2026-08-28 19:46:21,2026-08-29 15:33:49,2026-08-29 21:59:33,2026-08-30 13:48:13,2026-08-31 13:52:17
54101633,ADT Link UT3G (해외구매),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"103,280","103,280","103,280"
78306452,AFOX 라데온 RX 580 2048SP D5 8GB 디앤디컴,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"186,060","186,060","186,060"
104752559,AFOX 라데온 RX 580 2048SP H3 D5 8GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"178,590","178,590","178,590"
14077739,AFOX 지포스 G210 D3 512MB LP 디앤디컴,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,990","25,990","25,990"
36709025,AFOX 지포스 G210 D3 512MB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"225,000","225,000","225,000"
28624916,AFOX 지포스 GT1030 L5 D5 2GB LP 디앤디컴,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"95,550","91,160","119,380"
6288917,AFOX 지포스 GT710 L5 D3 1GB LP 디앤디컴,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"47,160","47,140","58,980"
14077574,AFOX 지포스 GT730 D3 2GB LP 무소음 디앤디컴,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"67,490","67,490","67,490"
36709184,AFOX 지포스 GTX 1650 D6 4GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"290,540","290,540","290,520"
68241932,AFOX 지포스 GTX 1660 SUPER H7 D6 6GB DUAL 백플레이트 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"299,000","299,000","299,000"
101077676,AFOX 지포스 GTX1050 Ti H7 D5 4GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"184,270","184,270","184,270"
62160119,AFOX 지포스 GTX1050 Ti H7 D5 4GB 디앤디컴,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"183,990","183,990","183,990"
21540362,AFOX 지포스 RTX 3070 D6 8GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"651,290","651,290","651,290"
21538472,AFOX 지포스 RTX 3090 D6 24GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,346,840","2,346,840","2,346,840"
54103622,AKiTiO 노드 타이탄 eGPU BOX (해외구매),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"725,400","725,400","725,400"
15360209,AMD 라데온 PRO W5500 D6 8GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"379,060","379,060","379,060"
26036747,AMD 라데온 PRO W7500 D6 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"788,650","788,650","788,650"
26035931,AMD 라데온 PRO W7600 D6 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,125,990","1,125,990","1,125,990"
5492030,AMD 라데온 PRO WX2100 D5 2GB LP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"236,240","236,190","236,120"
14296337,AMD 라데온 PRO WX3200 D5 4GB LP 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"197,600","197,600","197,600"
79400453,AOOSTAR XG76XT 라데온 RX 7600 XT D6 8GB (해외구매),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"799,900","799,900","799,900"
10427364,ARKTEK 지포스 GTX 1660 SUPER D6 6GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"282,740","282,740","282,740"
71010194,ASL 지포스 GTX 1660 SUPER RAGE-X D6 6GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"271,570","271,570","271,570"
73696607,ASRock Arc B580 CHALLENGER OC D6 12GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"566,000","566,000","526,380"
98771519,ASRock 라데온 AI PRO R9700 Creator D6 32GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,998,990","2,998,990","2,999,000"
17420300,ASRock 라데온 RX 6600 CHALLENGER D D6 8GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"429,900","429,900","429,900"
27546905,ASRock 라데온 RX 7600 CHALLENGER OC D6 8GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"497,990","497,990","497,990"
97410422,ASRock 라데온 RX 9060 CHALLENGER D6 8GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"471,000","470,990","588,780"
91909763,ASRock 라데온 RX 9060 XT CHALLENGER OC D6 16GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"638,370","608,870","828,380"
91909781,ASRock 라데온 RX 9060 XT 스틸레전드 OC D6 16GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"682,530","650,990","853,190"
91909775,ASRock 라데온 RX 9060 XT 스틸레전드 OC D6 8GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"630,000","630,000","630,000"
99711887,ASRock 라데온 RX 9070 XT CHALLENGER D6 16GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,125,420","1,125,420","1,466,690"
77318285,ASRock 라데온 RX 9070 XT 스틸레전드 D6 16GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,199,160","1,143,720","1,498,980"
90701579,ASRock 라데온 RX 9070 XT 스틸레전드 DARK D6 16GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,167,980","1,113,980","1,460,000"
77318354,ASRock 라데온 RX 9070 스틸레전드 OC D6 16GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,048,410","1,048,410","1,048,410"
124056256,ASRock 인텔 Arc Pro B70 D6 Creator 32GB 인텍앤컴퍼니,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,가격비교예정,가격비교예정,가격비교예정
74341484,ASUS DUAL 라데온 RX 7600 O8G EVO OC D6 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"459,790","459,790","459,790"
95985854,ASUS DUAL 라데온 RX 9060 D6 8GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"455,870","434,810","590,840"
122713927,ASUS DUAL 라데온 RX 9060 D6 8GB 엠버 앤 블레이드 에디션 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"550,680","550,680","550,680"
97117439,ASUS DUAL 라데온 RX 9060 XT D6 16GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"631,160","601,990","788,980"
91871504,ASUS DUAL 라데온 RX 9060 XT D6 8GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"623,760","623,760","642,010"
122705638,ASUS DUAL 지포스 RTX 3050 D6 6GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"418,990","418,990","418,990"
68918675,ASUS DUAL 지포스 RTX 3050 D6 6GB 인텍앤컴퍼니,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"310,200","295,880","387,770"
63086675,ASUS DUAL 지포스 RTX 3050 O6G OC D6 6GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"370,500","370,500","370,500"
35813972,ASUS DUAL 지포스 RTX 3050 O6G OC D6 6GB 인텍앤컴퍼니,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"370,000","370,000","370,000"
122726685,ASUS DUAL 지포스 RTX 3050 O6G OC D6 6GB 코잇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"332,000","332,000","332,000"
14857055,ASUS DUAL 지포스 RTX 3060 Ti O8G OC MINI D6 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"800,000","800,000","800,000"
94524596,ASUS DUAL 지포스 RTX 5050 D6 8GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"574,990","574,990","574,990"
94692245,ASUS DUAL 지포스 RTX 5050 D6 8GB 인텍앤컴퍼니,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"590,000","590,000","590,000"
93318653,ASUS DUAL 지포스 RTX 5050 OC D6 8GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"579,000","579,000","579,000"
93697997,ASUS DUAL 지포스 RTX 5050 OC D6 8GB 인텍앤컴퍼니,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"578,990","578,990","578,990"
122726712,ASUS DUAL 지포스 RTX 5050 OC D6 8GB 코잇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"476,880","480,630","625,000"
124012615,ASUS DUAL 지포스 RTX 5060 D7 8GB Advanced 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,가격비교예정,가격비교예정,가격비교예정
124011802,ASUS DUAL 지포스 RTX 5060 D7 8GB Advanced 인텍앤컴퍼니,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,가격비교예정,가격비교예정,가격비교예정
124012627,ASUS DUAL 지포스 RTX 5060 D7 8GB Anchor 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,가격비교예정,가격비교예정,가격비교예정
124011835,ASUS DUAL 지포스 RTX 5060 D7 8GB Anchor 인텍앤컴퍼니,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,가격비교예정,가격비교예정,가격비교예정
93861539,ASUS DUAL 지포스 RTX 5060 D7 8GB 인텍앤컴퍼니,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"717,830","717,830","717,830"
104989451,ASUS DUAL 지포스 RTX 5060 EVO OC D7 8GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"547,580","522,280","680,160"
104628866,ASUS DUAL 지포스 RTX 5060 EVO OC D7 8GB 인텍앤컴퍼니,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"697,680","697,680","688,590"
122726726,ASUS DUAL 지포스 RTX 5060 EVO OC D7 8GB 코잇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"692,550","692,550","692,550"
124012619,ASUS DUAL 지포스 RTX 5060 OC D7 8GB Advanced 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,가격비교예정,가격비교예정,가격비교예정
124011777,ASUS DUAL 지포스 RTX 5060 OC D7 8GB Advanced 인텍앤컴퍼니,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,가격비교예정,가격비교예정,가격비교예정
124012716,ASUS DUAL 지포스 RTX 5060 OC D7 8GB Anchor 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,가격비교예정,가격비교예정,가격비교예정
124011821,ASUS DUAL 지포스 RTX 5060 OC D7 8GB Anchor 인텍앤컴퍼니,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,가격비교예정,가격비교예정,가격비교예정
90957326,ASUS DUAL 지포스 RTX 5060 OC D7 8GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"717,690","717,490","711,150"
91496327,ASUS DUAL 지포스 RTX 5060 OC D7 8GB 인텍앤컴퍼니,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"708,500","708,500","708,500"
88133276,ASUS DUAL 지포스 RTX 5060 TI OC D7 16GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"928,380","885,470","1,160,500"
82443086,ASUS DUAL 지포스 RTX 5060 TI OC D7 16GB 인텍앤컴퍼니,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,241,120","1,241,120","1,241,120"
88133213,ASUS DUAL 지포스 RTX 5060 TI OC D7 8GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"798,860","798,830","798,830"
82450160,ASUS DUAL 지포스 RTX 5060 TI OC D7 8GB 인텍앤컴퍼니,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"637,170","607,730","791,430"
122726759,ASUS DUAL 지포스 RTX 5060 Ti OC D7 8GB 코잇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"823,500","823,500","823,500"
122726777,ASUS DUAL 지포스 RTX 5060 Ti WHITE OC D7 8GB 코잇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"911,050","911,050","911,050"
97837304,ASUS DUAL 지포스 RTX 5060 WHITE OC D7 8GB 인텍앤컴퍼니,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"715,000","715,000","715,000"
122726733,ASUS DUAL 지포스 RTX 5060 WHITE OC D7 8GB 코잇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"721,050","721,050","721,050"
93446051,ASUS DUAL 지포스 RTX 5070 OC D7 12GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,026,320","978,880","1,282,930"
92678951,ASUS DUAL 지포스 RTX 5070 OC D7 12GB 인텍앤컴퍼니,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,015,970","969,010","1,269,990"
122726839,ASUS DUAL 지포스 RTX 5070 OC D7 12GB 코잇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"799,080","805,360","1,047,280"
12578009,ASUS KO 지포스 RTX 3070 O8G GAMING OC D6 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000,000","2,000,000",0
14824025,ASUS PH 지포스 RTX 3060 D6 12GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"680,000","680,000","680,000"
91871456,ASUS PRIME 라데온 RX 9060 XT OC D6 16GB 대원씨티에스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"639,180","609,640","799,000"
